Customer ID,Recency,Frequency,Monetary,AvgOrderValue,AvgQtyPerInvoice,UniqueProducts,PurchaseSpan,Cluster,ClusterName
15365.0,39,6,2242.81,373.80166666666673,174.5,82,269,1,Champions
15366.0,45,5,1786.57,357.31399999999996,365.2,67,241,1,Champions
15367.0,54,7,3203.74,457.6771428571428,269.57142857142856,148,311,1,Champions
15368.0,30,1,275.8,275.79999999999995,176.0,4,0,0,At Risk
15369.0,128,11,6251.26,568.2963636363636,298.90909090909093,44,239,1,Champions
15370.0,46,1,1352.96,1352.9599999999998,567.0,50,0,0,At Risk
15371.0,298,1,59.400000000000006,59.400000000000006,12.0,1,0,0,At Risk
15372.0,86,7,4009.66,572.8085714285714,498.0,19,213,-1,Outliers
15373.0,7,6,1005.48,167.58,44.833333333333336,49,215,1,Champions
15374.0,260,1,139.32,139.32000000000002,164.0,6,0,0,At Risk
15375.0,326,1,60.959999999999994,60.959999999999994,84.0,6,0,0,At Risk
15377.0,18,4,1211.75,302.93749999999994,63.25,15,32,1,Champions
15378.0,98,2,246.5,123.25,65.0,8,39,1,Champions
15379.0,36,1,1174.55,1174.55,695.0,69,0,0,At Risk
15380.0,1,7,1788.8,255.54285714285717,93.71428571428571,6,373,-1,Outliers
15381.0,59,3,1293.72,431.24,210.33333333333334,16,159,1,Champions
15382.0,10,6,7777.84,1296.3066666666666,861.0,196,360,-1,Outliers
15384.0,17,2,1385.38,692.69,585.5,70,210,1,Champions
15385.0,28,2,625.2,312.59999999999997,133.5,8,284,1,Champions
15387.0,128,1,468.65,468.65,335.0,20,0,0,At Risk
15389.0,36,4,2233.8,558.45,885.0,2,281,-1,Outliers
15390.0,32,2,1216.66,608.3300000000002,447.0,77,12,1,Champions
15391.0,220,1,289.87,289.87,109.0,12,0,0,At Risk
15392.0,10,3,1376.0900000000001,458.69666666666666,289.0,48,56,1,Champions
15393.0,203,3,659.48,219.82666666666668,76.0,29,156,1,Champions
15394.0,31,7,3103.26,443.3228571428571,208.85714285714286,101,328,1,Champions
15396.0,219,1,508.20000000000005,508.20000000000005,156.0,2,0,0,At Risk
15400.0,56,3,586.1,195.36666666666665,90.66666666666667,11,140,1,Champions
15401.0,88,2,216.95000000000002,108.47499999999998,46.5,14,116,1,Champions
15402.0,23,4,1203.77,300.94250000000005,335.0,58,204,1,Champions
15403.0,127,2,170.88,85.44,246.0,6,238,-1,Outliers
15404.0,11,1,257.06,257.06,334.0,16,0,0,At Risk
15405.0,212,1,310.74,310.74,155.0,22,0,0,At Risk
15406.0,89,2,465.15999999999997,232.58,146.5,66,0,0,At Risk
15409.0,357,1,131.25,131.25,59.0,9,0,0,At Risk
15410.0,204,2,1234.88,617.44,351.0,32,31,1,Champions
15413.0,327,5,6798.72,1359.7440000000001,538.8,20,47,-1,Outliers
15416.0,114,3,588.5,196.16666666666666,110.0,36,197,1,Champions
15418.0,61,2,452.32,226.16,133.0,64,161,1,Champions
15420.0,70,6,743.0,123.83333333333333,140.66666666666666,52,300,1,Champions
15421.0,21,6,2854.98,475.83,237.83333333333334,160,346,1,Champions
15422.0,15,5,1522.27,304.45400000000006,134.4,79,291,1,Champions
15423.0,217,2,223.39,111.695,48.5,12,39,1,Champions
15424.0,99,1,214.44,214.44,319.0,16,0,0,At Risk
15425.0,36,4,1944.57,486.1425,260.5,114,263,1,Champions
15426.0,5,5,1168.0,233.6,109.2,199,216,1,Champions
15428.0,23,3,668.97,222.99000000000004,81.66666666666667,35,334,1,Champions
15430.0,103,2,954.75,477.37499999999994,154.5,36,60,1,Champions
15431.0,138,1,153.24,153.24,84.0,2,0,0,At Risk
15432.0,177,1,149.57,149.57000000000002,27.0,6,0,0,At Risk
15434.0,10,6,1525.5800000000002,254.2633333333334,129.33333333333334,60,310,1,Champions
15437.0,276,1,193.29000000000002,193.29,98.0,12,0,0,At Risk
15439.0,40,4,1269.05,317.26249999999993,143.0,49,248,1,Champions
15441.0,32,3,1254.21,418.0700000000001,195.66666666666666,45,334,1,Champions
15443.0,110,7,1939.02,277.0028571428571,153.14285714285714,212,168,1,Champions
15445.0,226,1,171.0,171.0,60.0,9,0,0,At Risk
15446.0,12,3,406.95,135.65,89.0,90,349,1,Champions
15447.0,163,4,337.71000000000004,84.42750000000001,35.75,20,97,1,Champions
15448.0,310,1,294.17,294.16999999999996,255.0,21,0,0,At Risk
15451.0,70,2,233.21,116.60499999999999,39.5,56,164,1,Champions
15452.0,26,3,1260.38,420.1266666666667,269.3333333333333,126,121,1,Champions
15454.0,254,1,128.59,128.59,62.0,15,0,0,At Risk
15455.0,233,1,38.25,38.25,3.0,2,0,-1,Outliers
15456.0,39,7,1672.05,238.86428571428573,309.42857142857144,105,328,1,Champions
15458.0,38,1,208.79999999999998,208.79999999999998,144.0,6,0,0,At Risk
15459.0,53,2,202.82999999999998,101.415,60.5,6,80,1,Champions
15461.0,96,2,429.7,214.85,115.0,1,170,-1,Outliers
15462.0,81,1,502.45,502.45,323.0,30,0,0,At Risk
15465.0,5,15,5301.03,353.402,100.8,77,360,1,Champions
15466.0,25,3,1236.48,412.16,232.66666666666666,172,347,1,Champions
15468.0,28,1,962.97,962.9699999999999,1245.0,56,0,0,At Risk
15469.0,74,1,335.7,335.7,134.0,19,0,0,At Risk
15470.0,211,1,63.419999999999995,63.419999999999995,232.0,4,0,-1,Outliers
15471.0,16,2,847.0799999999999,423.54,208.5,67,170,1,Champions
15473.0,80,1,274.8,274.8,104.0,3,0,0,At Risk
15474.0,231,1,163.1,163.1,56.0,19,0,0,At Risk
15476.0,16,4,2209.98,552.4949999999999,293.5,67,62,1,Champions
15477.0,285,1,368.4,368.4,216.0,2,0,-1,Outliers
15478.0,211,1,583.56,583.56,319.0,24,0,0,At Risk
15479.0,369,1,147.4,147.4,38.0,9,0,0,At Risk
15480.0,101,4,5373.5,1343.375,387.25,162,210,1,Champions
15481.0,37,1,1993.34,1993.3400000000001,1450.0,38,0,-1,Outliers
15482.0,22,7,3537.6,505.37142857142857,216.0,41,350,1,Champions
15483.0,21,6,628.39,104.73166666666667,108.16666666666667,149,298,1,Champions
15484.0,176,2,1061.69,530.845,462.0,53,194,1,Champions
15485.0,9,5,3196.51,639.302,257.6,45,364,1,Champions
15486.0,163,1,102.0,102.0,40.0,1,0,0,At Risk
15487.0,315,1,231.32,231.32000000000002,144.0,14,0,0,At Risk
15488.0,92,4,340.6,85.15,44.5,8,126,1,Champions
15489.0,36,5,1285.3300000000002,257.06600000000003,131.2,43,292,1,Champions
15490.0,66,1,217.6,217.6,85.0,22,0,0,At Risk
15493.0,25,4,2313.18,578.2950000000001,175.0,201,265,1,Champions
15494.0,114,3,2480.82,826.94,649.6666666666666,219,250,1,Champions
15495.0,15,1,246.5,246.5,194.0,20,0,0,At Risk
15496.0,267,1,146.14000000000001,146.14000000000001,98.0,22,0,0,At Risk
15497.0,18,7,7395.19,1056.4557142857143,330.42857142857144,61,338,-1,Outliers
15498.0,2,19,12723.18,669.641052631579,343.0,340,356,1,Champions
15499.0,359,1,161.6,161.59999999999997,60.0,40,0,0,At Risk
15501.0,40,2,402.5,201.24999999999997,103.0,64,10,1,Champions
15502.0,4,5,3608.54,721.708,325.0,114,186,1,Champions
15503.0,362,1,120.06,120.06000000000002,62.0,50,0,0,At Risk
15504.0,156,3,371.02,123.67333333333333,38.333333333333336,33,144,1,Champions
15506.0,17,3,1060.77,353.59,266.3333333333333,82,96,1,Champions
15509.0,16,1,166.51,166.50999999999996,72.0,26,0,0,At Risk
15512.0,26,2,210.58,105.28999999999999,83.5,22,285,1,Champions
15513.0,1,18,12992.33,721.7961111111113,284.55555555555554,154,329,1,Champions
15514.0,15,7,2459.09,351.29857142857145,298.0,97,355,1,Champions
15515.0,23,1,171.81,171.80999999999997,131.0,7,0,0,At Risk
15518.0,15,7,2276.4900000000002,325.21285714285716,221.42857142857142,166,340,1,Champions
15519.0,19,2,344.61,172.305,58.0,34,63,1,Champions
15521.0,36,8,4106.49,513.31125,335.0,121,303,1,Champions
15523.0,24,15,16947.98,1129.8653333333336,1049.4,63,349,-1,Outliers
15524.0,242,1,151.4,151.4,24.0,8,0,0,At Risk
15525.0,9,2,469.78,234.89000000000001,132.0,66,9,1,Champions
15527.0,30,15,3145.86,209.72400000000002,82.0,119,329,1,Champions
15529.0,2,2,1116.72,558.36,496.0,133,27,-1,Outliers
15530.0,148,1,311.37,311.36999999999995,390.0,31,0,0,At Risk
15532.0,12,6,2190.9700000000003,365.1616666666667,138.0,281,173,1,Champions
15534.0,361,1,162.25,162.25,63.0,8,0,0,At Risk
15535.0,40,2,551.42,275.71,90.0,50,44,1,Champions
15536.0,45,1,259.09,259.09,242.0,16,0,0,At Risk
15538.0,173,6,3358.3999999999996,559.7333333333333,169.33333333333334,3,125,-1,Outliers
15540.0,11,1,247.38,247.38,244.0,16,0,0,At Risk
15542.0,148,3,918.45,306.15,156.33333333333334,212,225,1,Champions
15543.0,95,1,114.98,114.98,83.0,28,0,0,At Risk
15544.0,8,12,4615.72,384.6433333333334,325.8333333333333,125,307,1,Champions
15545.0,7,1,135.32999999999998,135.32999999999998,75.0,31,0,0,At Risk
15546.0,242,2,1079.1000000000001,539.55,99.0,6,0,-1,Outliers
15547.0,12,12,5199.55,433.29583333333335,277.5,365,357,1,Champions
15548.0,231,1,158.09,158.08999999999997,64.0,23,0,0,At Risk
15549.0,57,5,652.7,130.54000000000002,48.4,43,276,1,Champions
15550.0,14,8,1643.17,205.39625,106.125,138,357,1,Champions
15551.0,30,6,1274.02,212.3366666666667,99.33333333333333,95,155,1,Champions
15552.0,259,1,162.4,162.39999999999998,106.0,13,0,0,At Risk
15555.0,1,22,7307.18,332.1445454545455,209.0,437,368,1,Champions
15558.0,275,1,214.13,214.13000000000002,86.0,23,0,0,At Risk
15559.0,204,1,1109.4,1109.3999999999999,526.0,62,0,0,At Risk
15560.0,33,2,153.52,76.75999999999999,36.0,10,0,-1,Outliers
15561.0,19,4,1133.8,283.45,266.75,44,279,1,Champions
15562.0,60,2,538.83,269.415,261.0,31,301,1,Champions
15563.0,150,3,1466.56,488.8533333333333,506.0,111,166,1,Champions
15564.0,99,2,70.74000000000001,35.370000000000005,21.0,4,212,-1,Outliers
15566.0,28,2,227.87,113.93500000000002,76.5,9,331,1,Champions
15569.0,26,5,2210.64,442.128,214.0,102,258,1,Champions
15570.0,5,14,5145.52,367.5371428571429,158.0,302,251,1,Champions
15571.0,22,10,3401.2,340.12,224.2,410,347,1,Champions
15572.0,16,3,1515.81,505.27000000000015,306.3333333333333,113,223,1,Champions
15573.0,254,3,599.73,199.90999999999997,139.0,104,110,1,Champions
15574.0,8,3,816.4499999999999,272.15000000000003,200.0,159,92,1,Champions
15575.0,255,1,30.1,30.1,6.0,3,0,0,At Risk
15577.0,359,2,139.1,69.54999999999998,16.0,20,2,-1,Outliers
15579.0,19,3,953.9,317.9666666666667,201.0,106,49,1,Champions
15580.0,12,8,1381.19,172.64874999999998,119.875,150,293,1,Champions
15581.0,2,26,4114.62,158.25461538461542,110.0,456,371,-1,Outliers
15583.0,12,1,107.86,107.86000000000001,63.0,37,0,0,At Risk
15584.0,35,2,552.39,276.1950000000001,86.5,93,270,1,Champions
15586.0,228,3,1139.1,379.7,446.0,30,108,1,Champions
15587.0,28,3,608.4000000000001,202.80000000000004,72.0,3,99,1,Champions
15588.0,313,1,579.6,579.6,96.0,4,0,0,At Risk
15590.0,18,5,1496.6,299.32,166.4,75,224,1,Champions
15591.0,218,3,217.9,72.63333333333334,19.333333333333332,6,91,-1,Outliers
15595.0,123,1,357.6,357.6,144.0,4,0,0,At Risk
15596.0,1,5,1723.45,344.69000000000005,163.0,65,134,1,Champions
15597.0,211,1,238.8,238.8,114.0,15,0,0,At Risk
15598.0,63,1,307.34,307.34,244.0,22,0,0,At Risk
15599.0,81,1,488.32,488.31999999999994,380.0,31,0,0,At Risk
15600.0,64,4,1199.31,299.8275,164.25,55,165,1,Champions
15601.0,8,17,8183.56,481.38588235294117,357.52941176470586,161,365,1,Champions
15602.0,4,8,1932.64,241.57999999999998,151.5,47,369,1,Champions
15603.0,284,1,40.0,40.0,32.0,2,0,0,At Risk
15605.0,9,5,738.57,147.714,54.2,37,320,1,Champions
15606.0,26,8,2310.83,288.85375,90.375,47,257,1,Champions
15607.0,179,8,1604.21,200.52625,158.5,83,156,1,Champions
15608.0,51,1,692.3,692.3,548.0,45,0,0,At Risk
15611.0,19,13,1405.83,108.14076923076922,18.692307692307693,24,299,-1,Outliers
15613.0,246,1,433.71999999999997,433.72,700.0,27,0,0,At Risk
15614.0,73,4,3147.36,786.84,408.0,73,188,1,Champions
15615.0,26,24,10974.23,457.2595833333333,274.25,193,346,1,Champions
15616.0,74,1,317.11,317.11,137.0,13,0,0,At Risk
15617.0,32,3,828.5500000000001,276.18333333333334,161.66666666666666,41,111,1,Champions
15620.0,45,1,389.18,389.18,334.0,29,0,0,At Risk
15622.0,63,8,4143.05,517.88125,302.125,197,218,1,Champions
15623.0,29,7,2136.02,305.1457142857143,137.42857142857142,77,335,1,Champions
15625.0,12,5,1702.1399999999999,340.428,366.4,78,165,1,Champions
15626.0,57,1,391.72,391.71999999999997,372.0,31,0,0,At Risk
15627.0,93,2,566.9,283.45,172.0,23,65,1,Champions
15628.0,2,9,2782.02,309.1133333333334,213.88888888888889,86,359,1,Champions
15629.0,86,4,2240.9,560.2250000000001,379.5,39,82,1,Champions
15630.0,280,1,295.05,295.05,187.0,20,0,0,At Risk
15631.0,278,1,596.67,596.6700000000001,525.0,39,0,0,At Risk
15633.0,145,13,4352.46,334.8046153846154,158.30769230769232,77,221,1,Champions
15634.0,19,1,311.1,311.1,128.0,19,0,0,At Risk
15635.0,31,1,100.35,100.35,5.0,2,0,-1,Outliers
15636.0,73,2,719.82,359.91,138.0,27,132,1,Champions
15637.0,49,4,574.23,143.5575,130.75,23,310,1,Champions
15638.0,14,6,2265.2,377.5333333333333,189.0,20,231,1,Champions
15639.0,87,2,639.76,319.8799999999999,263.0,40,153,1,Champions
15640.0,8,15,11441.92,762.7946666666667,385.53333333333336,139,352,1,Champions
15641.0,32,8,3458.35,432.29375000000005,357.5,168,336,1,Champions
15642.0,365,1,105.78000000000002,105.78000000000003,270.0,6,0,0,At Risk
15645.0,50,2,443.16,221.58000000000004,70.0,16,11,1,Champions
15646.0,8,3,526.97,175.65666666666667,219.0,50,38,1,Champions
15647.0,51,1,169.0,169.0,124.0,11,0,0,At Risk
15649.0,3,3,1354.35,451.45,97.66666666666667,8,19,-1,Outliers
15650.0,157,2,553.88,276.94,105.0,33,106,1,Champions
15651.0,56,2,612.76,306.37999999999994,196.0,28,176,1,Champions
15652.0,23,4,1082.6,270.65,112.75,76,97,1,Champions
15658.0,8,4,1399.3700000000001,349.84250000000003,112.25,58,363,1,Champions
15659.0,22,2,226.04,113.02000000000001,25.0,8,266,1,Champions
15660.0,1,7,1212.13,173.16142857142862,120.42857142857143,44,306,1,Champions
15661.0,15,6,906.15,151.025,90.5,26,199,1,Champions
15662.0,297,2,283.73,141.865,72.5,12,77,1,Champions
15664.0,85,3,867.6,289.2,124.33333333333333,46,200,1,Champions
15665.0,47,3,1773.11,591.0366666666667,376.0,122,223,1,Champions
15666.0,108,2,632.9399999999999,316.46999999999997,234.5,62,23,1,Champions
15670.0,192,1,152.15,152.15,41.0,7,0,0,At Risk
15672.0,361,1,45.300000000000004,45.300000000000004,10.0,3,0,0,At Risk
15673.0,87,5,3533.77,706.7540000000001,369.4,95,203,1,Champions
15674.0,53,8,4501.63,562.7037500000001,296.625,199,313,1,Champions
15675.0,40,1,218.35,218.35,97.0,14,0,0,At Risk
15677.0,57,2,648.4,324.20000000000005,178.0,32,42,1,Champions
15678.0,31,2,1541.19,770.5950000000001,441.5,67,127,1,Champions
15680.0,2,8,3173.9,396.7375,265.25,128,371,1,Champions
15681.0,15,9,1563.54,173.72666666666672,64.0,23,185,1,Champions
15682.0,235,2,318.24,159.11999999999998,111.0,25,88,1,Champions
15683.0,109,1,330.79,330.78999999999996,201.0,16,0,0,At Risk
15684.0,183,3,173.95,57.98333333333334,25.666666666666668,9,188,1,Champions
15685.0,86,1,55.980000000000004,55.98,36.0,17,0,0,At Risk
15686.0,56,1,90.0,90.0,72.0,1,0,-1,Outliers
15688.0,54,1,190.57,190.57,95.0,26,0,0,At Risk
15689.0,253,1,266.93,266.93,123.0,15,0,0,At Risk
15691.0,30,3,434.5,144.83333333333334,46.666666666666664,10,338,1,Champions
15693.0,295,1,37.5,37.5,30.0,1,0,-1,Outliers
15694.0,1,12,4331.41,360.9508333333333,81.75,43,366,1,Champions
15695.0,233,2,721.06,360.5299999999999,136.0,35,83,1,Champions
15696.0,59,5,1170.1100000000001,234.02200000000008,74.2,36,260,1,Champions
15697.0,325,1,246.75,246.75,127.0,14,0,0,At Risk
15698.0,260,1,46.2,46.2,60.0,2,0,0,At Risk
15702.0,112,2,140.39000000000001,70.195,51.5,30,205,1,Champions
15704.0,138,2,1524.3400000000001,762.1700000000001,347.5,75,81,1,Champions
15708.0,5,3,1014.48,338.16,136.0,57,55,1,Champions
15709.0,225,1,194.6,194.59999999999997,48.0,20,0,0,At Risk
15710.0,53,1,898.87,898.8699999999999,641.0,110,0,0,At Risk
15711.0,192,2,420.25,210.125,99.5,25,128,1,Champions
15712.0,15,7,2400.05,342.8642857142857,113.0,69,359,1,Champions
15713.0,2,3,654.09,218.03,120.0,39,357,1,Champions
15714.0,89,3,453.93,151.30999999999997,58.333333333333336,14,102,1,Champions
15715.0,191,5,658.02,131.604,49.2,33,63,1,Champions
15716.0,5,8,1938.0,242.25000000000003,134.625,141,362,1,Champions
15717.0,57,4,456.70000000000005,114.17500000000001,38.5,13,171,1,Champions
15718.0,176,1,293.79,293.79,95.0,18,0,0,At Risk
15719.0,17,18,5177.45,287.6361111111112,146.83333333333334,283,357,1,Champions
15720.0,186,1,143.19,143.19,48.0,25,0,0,At Risk
15722.0,81,6,3035.54,505.92333333333335,209.5,74,195,1,Champions
15723.0,47,3,744.55,248.1833333333333,119.0,77,162,1,Champions
15724.0,36,1,92.6,92.6,44.0,6,0,0,At Risk
15726.0,26,1,321.91,321.91,123.0,23,0,0,At Risk
15727.0,23,8,4266.55,533.31875,359.625,278,297,1,Champions
15728.0,15,2,544.6,272.3,66.0,10,64,1,Champions
15729.0,36,2,107.55000000000001,53.775000000000006,9.5,5,3,-1,Outliers
15730.0,17,2,605.7,302.85,186.0,40,49,1,Champions
15731.0,189,1,125.3,125.3,122.0,8,0,0,At Risk
15732.0,8,9,1387.95,154.21666666666664,127.33333333333333,53,301,1,Champions
15734.0,72,2,923.85,461.92499999999995,85.0,14,110,1,Champions
15735.0,57,1,327.68,327.68,206.0,19,0,0,At Risk
15736.0,71,2,1815.72,907.8600000000002,634.0,95,0,-1,Outliers
15738.0,8,26,8560.550000000001,329.25192307692305,242.42307692307693,64,356,1,Champions
15741.0,94,2,208.62,104.31,35.0,11,160,1,Champions
15742.0,255,1,156.87,156.86999999999998,51.0,41,0,0,At Risk
15747.0,11,6,1588.57,264.76166666666666,148.33333333333334,78,314,1,Champions
15748.0,85,2,465.45000000000005,232.725,105.5,16,0,0,At Risk
15750.0,2,12,4331.711,360.9759166666667,233.91666666666666,250,371,1,Champions
15751.0,96,11,1380.44,125.49454545454546,40.27272727272727,90,272,-1,Outliers
15752.0,8,3,1570.16,523.3866666666667,329.6666666666667,174,84,1,Champions
15754.0,129,6,2579.04,429.8400000000001,260.5,90,161,1,Champions
15755.0,15,11,3628.87,329.8972727272727,237.0,181,356,1,Champions
15757.0,22,4,2225.94,556.485,316.5,127,160,1,Champions
15759.0,147,4,577.8900000000001,144.47250000000003,115.75,7,226,1,Champions
15760.0,266,2,13916.34,6958.17,1.0,1,0,-1,Outliers
15761.0,78,1,143.05,143.05,31.0,5,0,0,At Risk
15764.0,70,2,1223.1100000000001,611.555,447.5,69,44,1,Champions
15765.0,302,1,370.63,370.63,335.0,25,0,0,At Risk
15766.0,92,2,516.0,258.0,82.0,15,225,1,Champions
15768.0,112,31,14979.26,483.2019354838709,129.51612903225808,416,260,-1,Outliers
15769.0,7,21,32451.6,1545.3142857142857,925.3333333333334,11,357,-1,Outliers
15770.0,248,1,321.45,321.45000000000005,67.0,18,0,0,At Risk
15771.0,240,3,1006.54,335.5133333333333,170.66666666666666,26,89,1,Champions
15772.0,54,1,280.88,280.88,110.0,16,0,0,At Risk
15773.0,45,1,138.84,138.83999999999997,99.0,37,0,0,At Risk
15774.0,54,5,1059.14,211.82800000000003,77.2,69,238,1,Champions
15775.0,267,1,45.6,45.6,192.0,2,0,-1,Outliers
15777.0,32,3,715.5,238.5,73.66666666666667,15,172,1,Champions
15778.0,67,1,307.95,307.95,101.0,17,0,0,At Risk
15779.0,99,2,124.08000000000001,62.040000000000006,10.0,8,69,-1,Outliers
15782.0,66,1,1399.36,1399.3600000000001,980.0,18,0,0,At Risk
15784.0,103,2,848.3299999999999,424.16499999999996,190.5,33,204,1,Champions
15785.0,15,11,3640.96,330.99636363636364,260.6363636363636,78,345,1,Champions
15786.0,53,2,3582.62,1791.31,1308.5,166,118,-1,Outliers
15788.0,144,1,221.82999999999998,221.83000000000004,115.0,14,0,0,At Risk
15789.0,67,5,1610.71,322.14199999999994,412.2,90,192,1,Champions
15791.0,165,3,1995.65,665.2166666666666,413.0,73,112,1,Champions
15792.0,35,2,933.84,466.91999999999996,303.0,57,218,1,Champions
15793.0,14,5,1433.96,286.79200000000003,226.4,9,359,1,Champions
15794.0,372,2,777.0,388.50000000000006,144.0,15,0,-1,Outliers
15795.0,66,7,1369.8600000000001,195.69428571428574,118.57142857142857,74,260,1,Champions
15796.0,10,9,2464.27,273.8077777777778,97.11111111111111,107,243,1,Champions
15797.0,217,2,613.6800000000001,306.84000000000003,204.0,4,100,-1,Outliers
15798.0,128,3,1535.37,511.78999999999996,305.0,73,188,1,Champions
15799.0,54,1,540.15,540.15,387.0,54,0,0,At Risk
15800.0,89,5,543.5,108.7,50.6,97,165,1,Champions
15803.0,81,3,1513.84,504.61333333333346,246.66666666666666,42,230,1,Champions
15805.0,21,13,4660.75,358.5192307692308,218.30769230769232,176,343,1,Champions
15807.0,44,2,913.62,456.80999999999995,551.0,40,257,1,Champions
15808.0,5,18,14674.960000000001,815.2755555555556,327.0,314,368,-1,Outliers
15809.0,95,2,758.67,379.3350000000001,199.5,22,75,1,Champions
15810.0,22,4,1607.06,401.76500000000004,198.0,48,286,1,Champions
15811.0,1,2,1671.9,835.95,425.5,120,22,-1,Outliers
15812.0,71,7,3400.33,485.76142857142855,361.14285714285717,57,288,1,Champions
15814.0,29,2,689.11,344.55500000000006,228.5,23,210,1,Champions
15816.0,178,2,144.14999999999998,72.075,27.0,11,0,-1,Outliers
15817.0,56,3,2766.4,922.1333333333333,532.0,133,122,1,Champions
15818.0,224,1,340.5,340.5,284.0,11,0,0,At Risk
15819.0,67,6,2029.34,338.22333333333336,261.8333333333333,110,200,1,Champions
15822.0,129,4,954.59,238.6475,143.75,25,240,1,Champions
15823.0,8,3,3882.17,1294.0566666666666,591.3333333333334,155,358,-1,Outliers
15824.0,89,2,890.94,445.47,239.0,24,78,1,Champions
15826.0,204,1,943.97,943.9700000000001,861.0,51,0,0,At Risk
15827.0,8,16,1957.98,122.37374999999999,58.875,73,328,1,Champions
15828.0,11,1,1108.82,1108.82,367.0,74,0,0,At Risk
15833.0,373,1,80.4,80.4,24.0,5,0,0,At Risk
15834.0,12,3,1539.24,513.0799999999999,284.6666666666667,105,47,1,Champions
15837.0,121,1,385.03000000000003,385.03,216.0,28,0,0,At Risk
15838.0,3,16,40519.92,2532.495,2893.5,11,357,-1,Outliers
15841.0,22,5,1518.35,303.67,289.8,41,343,1,Champions
15842.0,29,2,548.8,274.4,148.0,24,134,1,Champions
15845.0,172,3,714.51,238.17000000000004,67.33333333333333,36,145,1,Champions
15846.0,21,1,107.01,107.01000000000002,79.0,27,0,0,At Risk
15847.0,64,3,433.3,144.43333333333334,64.66666666666667,22,213,1,Champions
15848.0,257,1,139.94,139.94,46.0,34,0,0,At Risk
15850.0,12,4,819.87,204.96749999999997,269.25,197,349,1,Champions
15851.0,162,1,109.73,109.73,67.0,8,0,0,At Risk
15852.0,162,1,96.55,96.55000000000001,12.0,11,0,0,At Risk
15854.0,12,9,2609.16,289.90666666666664,85.0,83,352,1,Champions
15855.0,112,1,340.48,340.48,242.0,15,0,0,At Risk
15856.0,1,26,17832.77,685.8757692307693,362.5769230769231,182,370,1,Champions
15857.0,66,1,273.48,273.48,276.0,10,0,0,At Risk
15858.0,3,9,2521.52,280.1688888888889,194.66666666666666,203,362,1,Champions
15859.0,68,1,438.46,438.4599999999999,174.0,22,0,0,At Risk
15860.0,4,10,1528.0,152.8,90.2,169,364,1,Champions
15861.0,92,4,1236.43,309.10749999999996,329.0,191,224,1,Champions
15862.0,9,10,2095.41,209.541,109.5,351,348,1,Champions
15863.0,253,3,289.86,96.61999999999999,48.333333333333336,56,105,1,Champions
15864.0,17,1,244.44000000000003,244.44000000000003,294.0,3,0,-1,Outliers
15865.0,49,2,1353.79,676.895,389.5,86,290,1,Champions
15867.0,5,17,5251.31,308.9005882352941,181.47058823529412,371,355,1,Champions
15868.0,219,1,94.53,94.53,57.0,4,0,0,At Risk
15869.0,262,1,174.02,174.02,99.0,18,0,0,At Risk
15870.0,32,3,508.52,169.50666666666666,57.666666666666664,61,49,1,Champions
15871.0,73,1,33.099999999999994,33.099999999999994,5.0,5,0,-1,Outliers
15872.0,14,2,434.75,217.375,147.0,70,171,1,Champions
15873.0,135,4,313.91999999999996,78.47999999999999,288.0,3,1,-1,Outliers
15874.0,23,14,6878.88,491.34857142857135,183.42857142857142,168,313,1,Champions
15875.0,282,1,111.72,111.72,76.0,18,0,0,At Risk
15876.0,45,2,1449.1399999999999,724.5699999999999,443.0,11,39,-1,Outliers
15878.0,197,2,330.77,165.38499999999996,121.5,47,171,1,Champions
15879.0,40,4,1157.3,289.32500000000005,160.75,171,317,1,Champions
15880.0,5,1,343.28000000000003,343.28,211.0,95,0,0,At Risk
15882.0,4,6,979.62,163.26999999999998,89.66666666666667,45,360,1,Champions
15884.0,68,2,249.70000000000002,124.85000000000001,79.0,14,303,1,Champions
15885.0,19,12,1572.47,131.03916666666666,42.583333333333336,68,303,1,Champions
15886.0,52,3,871.78,290.5933333333333,173.33333333333334,47,181,1,Champions
15887.0,42,3,1027.15,342.3833333333334,201.66666666666666,27,148,1,Champions
15888.0,36,2,260.85,130.425,31.5,24,125,1,Champions
15889.0,5,7,1359.41,194.20142857142858,110.57142857142857,237,360,1,Champions
15890.0,30,5,535.65,107.13,23.8,10,210,1,Champions
15892.0,305,1,128.2,128.2,46.0,38,0,0,At Risk
15893.0,117,1,305.28000000000003,305.28000000000003,288.0,1,0,0,At Risk
15894.0,5,1,156.74,156.73999999999995,115.0,32,0,0,At Risk
15898.0,3,22,4207.43,191.24681818181818,84.0,277,360,1,Champions
15899.0,4,1,56.25,56.25,39.0,4,0,-1,Outliers
15900.0,49,3,549.29,183.09666666666666,146.66666666666666,68,148,1,Champions
15901.0,87,4,339.34,84.835,79.5,49,92,1,Champions
15902.0,16,1,145.01,145.01000000000005,124.0,18,0,0,At Risk
15903.0,14,5,3813.0800000000004,762.6160000000001,303.2,20,316,-1,Outliers
15905.0,179,1,114.69,114.69000000000001,82.0,22,0,0,At Risk
15906.0,10,3,987.95,329.3166666666667,69.0,41,76,1,Champions
15908.0,126,2,764.57,382.285,87.0,37,21,1,Champions
15910.0,36,7,1449.6200000000001,207.0885714285714,165.14285714285714,244,287,1,Champions
15911.0,259,8,1702.34,212.79250000000002,101.375,162,106,-1,Outliers
